NO_OF_PEDESTRIANS,TIME (hh),DAY,RED_LIGHT_CAMERA,COLLISION_ID,LOCATION,LONGITUDE,LATITUDE,Year,MONTH,Date,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,COLLISION_CLASSIFICATION,IMPACT_TYPE
0,Afternoon,0,0,13-3087,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409114,45.33482779,2013,Mar,13,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-3155,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412575,45.33481345,2013,Mar,15,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-3417,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413743,45.33479895,2013,Mar,21,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-3424,MERIVALE RD @ WEST HUNT CLUB RD,-75.72403407,45.33480554,2013,Mar,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,13-3475,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410301,45.33479872,2013,Mar,22,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,13-3882,MERIVALE RD @ WEST HUNT CLUB RD,-75.72406889,45.33477662,2013,Apr,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-3924,MERIVALE RD @ WEST HUNT CLUB RD,-75.72407957,45.334835,2013,Apr,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,13-4326,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413752,45.33479166,2013,Apr,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,13-4870,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411468,45.33478422,2013,May,10,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,13-4922,MERIVALE RD @ WEST HUNT CLUB RD,-75.72408026,45.33478399,2013,May,12,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-5266,MERIVALE RD @ WEST HUNT CLUB RD,-75.72417184,45.33479919,2013,May,22,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-6236,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413713,45.33482082,2013,Jun,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-6286,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411388,45.33484252,2013,Jun,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-6362,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411398,45.33483523,2013,Jun,24,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,13-6435,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412555,45.33482802,2013,Jun,25,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-7220,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411448,45.3347988,2013,Jul,19,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-7569,MERIVALE RD @ WEST HUNT CLUB RD,-75.72416047,45.33479182,2013,Jul,30,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,13-7635,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410211,45.33486431,2013,Aug,1,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,13-7792,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411448,45.3347988,2013,Aug,6,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-8499,MERIVALE RD @ WEST HUNT CLUB RD,-75.7240675,45.33487865,2013,Aug,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,13-8555,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409024,45.33489338,2013,Aug,30,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-9381,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412595,45.33479887,2013,Sep,20,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-9510,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411448,45.3347988,2013,Sep,27,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-10121,MERIVALE RD @ WEST HUNT CLUB RD,-75.72407957,45.334835,2013,Oct,15,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,13-10190,MERIVALE RD @ WEST HUNT CLUB RD,-75.72404495,45.33484934,2013,Oct,17,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Fatal injury,05 - Turning movement
0,Morning,1,0,13-10287,MERIVALE RD @ WEST HUNT CLUB RD,-75.72406799,45.33484221,2013,Oct,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,13-11118,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412506,45.33486446,2013,Nov,10,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,13-11700,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411438,45.33480608,2013,Nov,23,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Night,0,0,13-12026,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413733,45.33480624,2013,Nov,29,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,03 - P.D. only,07 - SMV other
0,Evening,0,0,13-12464,MERIVALE RD @ WEST HUNT CLUB RD,-75.72407977,45.33482043,2013,Dec,10,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,13-12635,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411458,45.33479151,2013,Dec,13,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,13-13092,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409134,45.33481322,2013,Dec,22,04 - Freezing Rain,01 - Daylight,04 - Slush,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Afternoon,0,0,14-720,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410217,45.3347994,2014,Jan,16,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-883,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409878,45.33479504,2014,Jan,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,14-1942,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410872,45.33477805,2014,Feb,11,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-2608,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241145,45.33479743,2014,Feb,27,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,14-3029,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409651,45.3347865,2014,Mar,9,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Afternoon,0,0,14-3230,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409674,45.33476944,2014,Mar,14,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-4356,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409651,45.3347865,2014,Apr,22,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,14-4453,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410848,45.33479511,2014,Apr,25,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,14-4591,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412097,45.33479747,2014,Apr,30,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,14-5742,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412069,45.33478666,2014,Jun,4,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,1,0,14-6609,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410872,45.33477805,2014,Jun,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-7087,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409651,45.3347865,2014,Jul,15,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,14-7236,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412069,45.33478666,2014,Jul,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,14-7265,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410848,45.33479511,2014,Jul,19,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-8741,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412058,45.33479519,2014,Sep,5,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-9354,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241086,45.33478658,2014,Sep,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-9386,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410551,45.33478974,2014,Sep,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,14-10523,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411447,45.33479942,2014,Oct,25,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-10866,MERIVALE RD @ WEST HUNT CLUB RD,-75.7240843,45.33479494,2014,Nov,4,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,14-11437,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413267,45.33479527,2014,Nov,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-11443,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411447,45.33479942,2014,Nov,18,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,14-11677,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410803,45.33479739,2014,Nov,23,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-12264,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413871,45.33479959,2014,Dec,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,1,0,14-12870,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412648,45.33480806,2014,Dec,20,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,14-12963,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409011,45.33480781,2014,Dec,23,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,14-13105,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411459,45.33479087,2014,Dec,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,14-13160,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412659,45.33479951,2014,Dec,19,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,15-461,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411447,45.33479949,2015,Jan,9,01 - Clear,07 - Dark,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,15-1130,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411447,45.33479949,2015,Jan,20,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,15-1412,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411483,45.33477347,2015,Jan,27,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,15-1447,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410229,45.33479073,2015,Jan,28,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,15-1786,MERIVALE RD @ WEST HUNT CLUB RD,-75.72408988,45.33479932,2015,Feb,2,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,15-2572,MERIVALE RD @ WEST HUNT CLUB RD,-75.72408988,45.33479932,2015,Feb,14,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,15-3412,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411435,45.33480816,2015,Mar,2,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,02 - Angle
0,Afternoon,0,0,15-4046,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412097,45.33479747,2015,Mar,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,0,0,15-4280,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410217,45.3347994,2015,Mar,26,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-4349,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411447,45.33479949,2015,Mar,31,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-5110,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412677,45.33479957,2015,Apr,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,15-6597,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241144,45.33480488,2015,Jun,12,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,15-6976,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411475,45.33477894,2015,Jun,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Morning,0,0,15-7015,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412368,45.33479845,2015,Jun,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-7504,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411457,45.33479191,2015,Jul,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-8597,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412368,45.33479845,2015,Aug,12,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,15-8823,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411449,45.33479839,2015,Aug,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,15-9971,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411475,45.33477894,2015,Sep,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,02 - Angle
0,Afternoon,1,0,15-10090,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411462,45.33478865,2015,Sep,27,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,07 - SMV other
0,Evening,0,0,15-11785,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412368,45.33479845,2015,Nov,13,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,15-12013,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413296,45.33479203,2015,Nov,19,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,05 - Turning movement
0,Afternoon,0,0,16-195,MERIVALE RD @ WEST HUNT CLUB RD,-75.72414311,45.33480547,2016,Jan,6,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-1510,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411166,45.33478887,2016,Feb,10,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,16-2401,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411335,45.33479522,2016,Feb,26,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-2891,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410606,45.33479309,2016,Mar,11,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-3233,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411175,45.33478907,2016,Mar,24,04 - Freezing Rain,01 - Daylight,04 - Slush,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,16-3690,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411164,45.33479715,2016,Apr,7,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,07 - SMV other
0,Morning,0,0,16-4035,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412313,45.33479724,2016,Apr,21,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-4256,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411748,45.33478911,2016,Apr,29,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,16-4994,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411157,45.33480122,2016,May,23,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-5230,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410589,45.334791,2016,May,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,16-5352,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411725,45.33480109,2016,Jun,2,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,16-5684,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409958,45.33479505,2016,Jun,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,16-6329,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412897,45.33479934,2016,Jul,2,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-6630,MERIVALE RD @ WEST HUNT CLUB RD,-75.724106,45.33478282,2016,Jul,13,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-6791,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412903,45.33479525,2016,Jul,18,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-6906,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412525,45.33478404,2016,Jul,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,16-7746,MERIVALE RD @ WEST HUNT CLUB RD,-75.72413493,45.33480252,2016,Aug,20,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,16-8147,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411741,45.33478924,2016,Sep,3,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,07 - SMV other
0,Afternoon,0,0,16-8490,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412535,45.33477659,2016,Sep,15,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-9077,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410773,45.33479269,2016,Oct,4,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,16-10120,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411468,45.33478397,2016,Nov,3,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,0,0,16-10471,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412285,45.33480113,2016,Nov,14,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Evening,0,0,16-11003,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411468,45.33478397,2016,Nov,25,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Evening,0,0,16-12348,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412525,45.33478404,2016,Dec,27,04 - Freezing Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,16-12390,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410391,45.3347988,2016,Dec,29,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,17-382,MERIVALE RD @ WEST HUNT CLUB RD,-75.724105,45.33479171,2017,Jan,10,03 - Snow,05 - Dusk,03 - Loose snow,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Evening,0,0,17-1764,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411018,45.33480114,2017,Feb,15,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,17-1887,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411043,45.33478308,2017,Feb,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Morning,0,0,17-2470,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409312,45.33480102,2017,Mar,8,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Morning,0,0,17-2571,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410173,45.33479506,2017,Mar,10,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,05 - Turning movement
0,Morning,0,0,17-2794,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241101,45.33480716,2017,Mar,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Afternoon,1,0,17-3139,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409534,45.3347984,2017,Mar,26,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-3769,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411035,45.3347891,2017,Apr,19,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-3826,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412042,45.33480584,2017,Apr,21,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,17-3836,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410858,45.33478872,2017,Apr,21,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Afternoon,0,0,17-4046,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412708,45.33481329,2017,Apr,28,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Evening,0,0,17-5268,MERIVALE RD @ WEST HUNT CLUB RD,-75.72414749,45.33481453,2017,Jun,7,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,04 - Sideswipe
0,Afternoon,0,0,17-5731,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411026,45.33479512,2017,Jun,22,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Night,0,0,17-6056,MERIVALE RD @ WEST HUNT CLUB RD,-75.72409328,45.33478899,2017,Jul,3,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,0,0,17-6067,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241188,45.33479518,2017,Jun,30,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,17-6432,MERIVALE RD @ WEST HUNT CLUB RD,-75.72410689,45.33479239,2017,Jul,17,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Non-fatal injury,03 - Rear end
0,Morning,0,0,17-7536,MERIVALE RD @ WEST HUNT CLUB RD,-75.72411178,45.33478914,2017,Aug,24,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,17-9169,MERIVALE RD @ WEST HUNT CLUB RD,-75.7241146,45.33479023,2017,Oct,14,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
0,Morning,1,0,17-9174,MERIVALE RD @ WEST HUNT CLUB RD,-75.72412847,45.33479524,2017,Oct,14,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,03 - P.D. only,03 - Rear end
